GenericName	SideeffectTerm	FrequencyRatingValue	
metronidazole	dermatitis	3
metronidazole	fungal infection	4
metronidazole	nasopharyngitis	4
metronidazole	urine analysis abnormal	4
metronidazole	neoplasm	3
metronidazole	erythema	4
metronidazole	sinusitis	4
metronidazole	connective tissue disorder	4
metronidazole	rosacea	4
metronidazole	rhinitis	4
metronidazole	urticaria	1
metronidazole	pruritus genital	3
metronidazole	diarrhoea	3
metronidazole	vaginal infection	3
metronidazole	hypersensitivity	3
metronidazole	metrorrhagia	4
metronidazole	skin disorder	4
metronidazole	pain	5
metronidazole	mediastinal disorder	4
metronidazole	lacrimation increased	3
metronidazole	upper respiratory tract infection	4
metronidazole	dysgeusia	3
metronidazole	dysmenorrhoea	4
metronidazole	hypertension	3
metronidazole	influenza	3
metronidazole	vomiting	4
metronidazole	application site reaction	1
metronidazole	urinary tract infection	4
metronidazole	headache	3
metronidazole	neuropathy peripheral	1
metronidazole	angiopathy	3
metronidazole	dermatitis contact	3
metronidazole	vulvovaginal pruritus	5
metronidazole	dizziness	3
metronidazole	abdominal discomfort	4
metronidazole	vaginal discharge	3
metronidazole	dry mouth	4
metronidazole	nervous system disorder	4
metronidazole	back pain	3
metronidazole	muscle spasms	4
metronidazole	nausea	3
metronidazole	influenza like illness	4
metronidazole	skin irritation	4
metronidazole	infection	5
metronidazole	fatigue	4
metronidazole	gastrointestinal pain	3
metronidazole	urine abnormality	4
metronidazole	white blood cell count decreased	4
metronidazole	rash	3
metronidazole	abdominal pain	3
metronidazole	infestation	5
metronidazole	bacterial infection	4
metronidazole	pruritus	4
gemifloxacin	blood bilirubin increased	3
gemifloxacin	blood lactate dehydrogenase increased	3
gemifloxacin	protein total decreased	3
gemifloxacin	hyponatraemia	3
gemifloxacin	dermatitis	3
gemifloxacin	blood creatine phosphokinase increased	3
gemifloxacin	blood creatinine increased	3
gemifloxacin	blood calcium decreased	3
gemifloxacin	blood potassium increased	3
gemifloxacin	urticaria	3
gemifloxacin	diarrhoea	4
gemifloxacin	haematocrit decreased	3
gemifloxacin	platelet count decreased	3
gemifloxacin	alanine aminotransferase increased	4
gemifloxacin	blood alkaline phosphatase increased	3
gemifloxacin	dysgeusia	4
gemifloxacin	vertigo	3
gemifloxacin	vomiting	3
gemifloxacin	headache	4
gemifloxacin	dizziness	4
gemifloxacin	nausea	4
gemifloxacin	haemoglobin decreased	3
gemifloxacin	gastrointestinal pain	3
gemifloxacin	blood potassium decreased	3
gemifloxacin	rash	3
gemifloxacin	thrombocytosis	3
gemifloxacin	hypercalcaemia	3
gemifloxacin	abdominal pain	3
gemifloxacin	blood urea increased	3
gemifloxacin	blood albumin decreased	3
gemifloxacin	aspartate aminotransferase increased	4
mexiletine	asthenia	4
mexiletine	paraesthesia	4
mexiletine	constipation	4
mexiletine	ventricular extrasystoles	4
mexiletine	feeling abnormal	4
mexiletine	ventricular arrhythmia	4
mexiletine	coordination abnormal	4
mexiletine	dermatitis	4
mexiletine	diarrhoea	4
mexiletine	confusional state	4
mexiletine	oedema	4
mexiletine	pain	4
mexiletine	vomiting	5
mexiletine	headache	4
mexiletine	arrhythmia	4
mexiletine	body temperature increased	4
mexiletine	speech disorder	4
mexiletine	hypoaesthesia	4
mexiletine	sensory loss	4
mexiletine	abdominal discomfort	5
mexiletine	dry mouth	4
mexiletine	muscle spasms	4
mexiletine	vision blurred	4
mexiletine	nausea	5
mexiletine	depression	4
mexiletine	tremor	4
mexiletine	angina pectoris	4
mexiletine	discomfort	4
mexiletine	fatigue	4
mexiletine	arthralgia	4
mexiletine	gastrointestinal pain	4
mexiletine	rash	4
mexiletine	dyspepsia	5
mexiletine	abdominal pain	4
mexiletine	musculoskeletal discomfort	4
mexiletine	visual impairment	4
perampanel	aggression	4
perampanel	asthenia	4
perampanel	gait disturbance	4
perampanel	somnolence	5
perampanel	constipation	4
perampanel	feeling abnormal	4
perampanel	osteoarthritis	4
perampanel	anxiety	4
perampanel	coordination abnormal	4
perampanel	balance disorder	4
perampanel	diplopia	4
perampanel	confusional state	4
perampanel	weight increased	4
perampanel	upper respiratory tract infection	4
perampanel	musculoskeletal pain	4
perampanel	vertigo	4
perampanel	pain in extremity	4
perampanel	headache	5
perampanel	dizziness	5
perampanel	hypoaesthesia	4
perampanel	dysarthria	4
perampanel	oropharyngeal pain	4
perampanel	back pain	4
perampanel	vision blurred	4
perampanel	nausea	4
perampanel	hypersomnia	4
perampanel	fatigue	5
perampanel	arthralgia	4
perampanel	irritability	4
perampanel	euphoric mood	4
perampanel	oedema peripheral	4
perampanel	ataxia	4
perampanel	musculoskeletal discomfort	4
insulin.aspart	hypoglycaemia	5
insulin.aspart	hyporeflexia	4
insulin.aspart	pharyngitis	4
insulin.aspart	dermatitis	2
insulin.aspart	chest pain	4
insulin.aspart	erythema	3
insulin.aspart	sinusitis	4
insulin.aspart	onychomycosis	4
insulin.aspart	rhinitis	4
insulin.aspart	urticaria	3
insulin.aspart	diarrhoea	4
insulin.aspart	palpitations	1
insulin.aspart	hypersensitivity	2
insulin.aspart	oedema	3
insulin.aspart	skin disorder	4
insulin.aspart	upper respiratory tract infection	4
insulin.aspart	hyperhidrosis	1
insulin.aspart	sensory disturbance	4
insulin.aspart	urinary tract infection	4
insulin.aspart	headache	4
insulin.aspart	anaphylactic shock	1
insulin.aspart	neuropathy peripheral	3
insulin.aspart	swelling	3
insulin.aspart	abdominal discomfort	1
insulin.aspart	lipodystrophy acquired	3
insulin.aspart	back pain	4
insulin.aspart	nausea	4
insulin.aspart	influenza like illness	4
insulin.aspart	bone pain	4
insulin.aspart	gastrointestinal pain	4
insulin.aspart	rash	2
insulin.aspart	dyspepsia	4
insulin.aspart	abdominal pain	4
insulin.aspart	angioedema	1
insulin.aspart	pruritus	2
linagliptin	constipation	3
linagliptin	nasopharyngitis	4
linagliptin	diarrhoea	4
linagliptin	pancreatitis	3
linagliptin	cough	4
glatiramer.acetate	breast pain	3
glatiramer.acetate	injection site reaction	4
glatiramer.acetate	nephrolithiasis	3
glatiramer.acetate	vaginal infection	3
glatiramer.acetate	breast engorgement	3
glatiramer.acetate	ovarian cyst	3
glatiramer.acetate	nocturia	3
glatiramer.acetate	sexual dysfunction	3
glatiramer.acetate	priapism	3
glatiramer.acetate	urethritis	3
glatiramer.acetate	flank pain	3
glatiramer.acetate	pyelonephritis	3
glatiramer.acetate	fibrocystic breast disease	3
glatiramer.acetate	breast enlargement	3
glatiramer.acetate	urethritis noninfective	3
dalteparin	constipation	4
dalteparin	dermatitis	4
dalteparin	chest pain	4
dalteparin	connective tissue disorder	3
dalteparin	endocrine disorder	3
dalteparin	hepatobiliary disease	4
dalteparin	diarrhoea	3
dalteparin	dyspnoea	4
dalteparin	skin disorder	3
dalteparin	pain	4
dalteparin	haematuria	3
dalteparin	pulmonary embolism	4
dalteparin	vomiting	4
dalteparin	urinary tract infection	4
dalteparin	headache	4
dalteparin	angiopathy	4
dalteparin	body temperature increased	4
dalteparin	back pain	3
dalteparin	nausea	4
dalteparin	gastrointestinal pain	3
dalteparin	anaemia	3
dalteparin	rash	4
dalteparin	abdominal pain	3
dalteparin	epistaxis	4
dexmethylphenidate	decreased appetite	4
dexmethylphenidate	nasal congestion	4
dexmethylphenidate	anxiety	4
dexmethylphenidate	malnutrition	5
dexmethylphenidate	laryngeal pain	4
dexmethylphenidate	insomnia	4
dexmethylphenidate	mediastinal disorder	5
dexmethylphenidate	vomiting	4
dexmethylphenidate	mental disorder	5
dexmethylphenidate	headache	5
dexmethylphenidate	gastrointestinal disorder	5
dexmethylphenidate	dry mouth	4
dexmethylphenidate	nervous system disorder	5
dexmethylphenidate	depression	4
dexmethylphenidate	irritability	4
dexmethylphenidate	dyspepsia	4
dexmethylphenidate	pruritus	4
raltitrexed	asthenia	5
raltitrexed	decreased appetite	5
raltitrexed	leukopenia	5
raltitrexed	constipation	4
raltitrexed	feeling abnormal	4
raltitrexed	dermatitis	5
raltitrexed	diarrhoea	5
raltitrexed	oedema	4
raltitrexed	cough	4
raltitrexed	pain	4
raltitrexed	dehydration	4
raltitrexed	dysgeusia	4
raltitrexed	ill-defined disorder	4
raltitrexed	hyperhidrosis	4
raltitrexed	conjunctivitis	4
raltitrexed	vomiting	5
raltitrexed	weight decreased	4
raltitrexed	cellulitis	4
raltitrexed	headache	4
raltitrexed	body temperature increased	5
raltitrexed	thrombocytopenia	4
raltitrexed	sepsis	4
raltitrexed	nausea	5
raltitrexed	influenza like illness	4
raltitrexed	hypertonia	4
raltitrexed	discomfort	4
raltitrexed	arthralgia	4
raltitrexed	gastrointestinal pain	4
raltitrexed	anaemia	5
raltitrexed	alopecia	4
raltitrexed	stomatitis	4
raltitrexed	rash	5
raltitrexed	malaise	4
raltitrexed	dyspepsia	4
raltitrexed	abdominal pain	4
raltitrexed	mouth ulceration	4
raltitrexed	musculoskeletal discomfort	4
raltitrexed	pruritus	4
tesamorelin	injection site reaction	4
tesamorelin	injection site swelling	4
tesamorelin	dermatitis	4
tesamorelin	chest pain	4
tesamorelin	blood creatine phosphokinase increased	4
tesamorelin	hot flush	3
tesamorelin	musculoskeletal stiffness	4
tesamorelin	urticaria	3
tesamorelin	palpitations	4
tesamorelin	insomnia	3
tesamorelin	injection site haemorrhage	4
tesamorelin	pain	4
tesamorelin	joint swelling	4
tesamorelin	hypertension	4
tesamorelin	musculoskeletal pain	4
tesamorelin	injection site pruritus	4
tesamorelin	vomiting	4
tesamorelin	mental disorder	4
tesamorelin	joint stiffness	4
tesamorelin	injection site pain	4
tesamorelin	abdominal pain upper	4
tesamorelin	neuropathy peripheral	4
tesamorelin	gastrointestinal disorder	4
tesamorelin	angiopathy	4
tesamorelin	hypoaesthesia	4
tesamorelin	muscle spasms	4
tesamorelin	nausea	4
tesamorelin	depression	4
tesamorelin	arthralgia	5
tesamorelin	cardiac disorder	4
tesamorelin	menopausal symptoms	3
tesamorelin	rash	4
tesamorelin	dyspepsia	4
tesamorelin	carpal tunnel syndrome	4
tesamorelin	pruritus	4
tesamorelin	night sweats	4
pimozide	asthenia	5
pimozide	somnolence	5
pimozide	constipation	4
pimozide	dermatitis	4
pimozide	abnormal dreams	4
pimozide	diarrhoea	4
pimozide	insomnia	4
pimozide	myalgia	4
pimozide	hyperkinesia	4
pimozide	increased appetite	4
pimozide	muscle tightness	4
pimozide	electrocardiogram abnormal	4
pimozide	headache	4
pimozide	akinesia	4
pimozide	speech disorder	4
pimozide	dizziness	1
pimozide	dysphagia	4
pimozide	agitation	4
pimozide	dry mouth	4
pimozide	torticollis	4
pimozide	tremor	4
pimozide	salivary hypersecretion	4
pimozide	rash	4
pimozide	akathisia	4
pimozide	erectile dysfunction	4
pimozide	musculoskeletal discomfort	4
pimozide	muscle rigidity	4
pimozide	visual impairment	4
alendronic.acid	constipation	3
alendronic.acid	regurgitation	4
alendronic.acid	flatulence	4
alendronic.acid	diarrhoea	4
alendronic.acid	gastrooesophageal reflux disease	4
alendronic.acid	myalgia	3
alendronic.acid	pain	4
alendronic.acid	oesophageal ulcer	3
alendronic.acid	dysgeusia	3
alendronic.acid	musculoskeletal pain	4
alendronic.acid	vomiting	3
alendronic.acid	gastric ulcer	3
alendronic.acid	dizziness	1
alendronic.acid	nausea	4
alendronic.acid	gastrointestinal pain	4
alendronic.acid	melaena	3
alendronic.acid	dyspepsia	4
alendronic.acid	abdominal pain	4
alendronic.acid	musculoskeletal discomfort	3
albendazole	leukopenia	3
albendazole	intracranial pressure increased	3
albendazole	vertigo	4
albendazole	vomiting	4
albendazole	headache	4
albendazole	body temperature increased	3
albendazole	dizziness	4
albendazole	nausea	4
albendazole	gastrointestinal pain	4
albendazole	alopecia	4
albendazole	abdominal pain	4
albendazole	liver function test abnormal	4
salbutamol	aggression	4
salbutamol	strangury	4
salbutamol	asthenia	4
salbutamol	decreased appetite	4
salbutamol	somnolence	4
salbutamol	nasal congestion	4
salbutamol	feeling abnormal	3
salbutamol	pharyngitis	4
salbutamol	bronchitis	4
salbutamol	dermatitis	4
salbutamol	chest pain	4
salbutamol	bronchospasm	3
salbutamol	flatulence	4
salbutamol	rhinitis	4
salbutamol	urticaria	3
salbutamol	lymphadenopathy	4
salbutamol	diarrhoea	4
salbutamol	respiratory tract infection	4
salbutamol	tachycardia	4
salbutamol	mydriasis	4
salbutamol	palpitations	4
salbutamol	dyspnoea	4
salbutamol	hypersensitivity	3
salbutamol	insomnia	4
salbutamol	cough	4
salbutamol	gastroenteritis	4
salbutamol	myalgia	4
salbutamol	wheezing	4
salbutamol	hyperkinesia	3
salbutamol	lactic acidosis	1
salbutamol	increased appetite	4
salbutamol	hypertension	4
salbutamol	musculoskeletal pain	4
salbutamol	otitis media	4
salbutamol	influenza	4
salbutamol	ill-defined disorder	3
salbutamol	hyperhidrosis	4
salbutamol	conjunctivitis	4
salbutamol	vomiting	4
salbutamol	bronchospasm paradoxical	1
salbutamol	abdominal pain upper	4
salbutamol	headache	4
salbutamol	gastrointestinal disorder	4
salbutamol	arrhythmia	2
salbutamol	dizziness	4
salbutamol	asthma	3
salbutamol	affect lability	4
salbutamol	agitation	3
salbutamol	migraine	4
salbutamol	throat irritation	4
salbutamol	nervousness	4
salbutamol	muscle spasms	4
salbutamol	nausea	4
salbutamol	tremor	5
salbutamol	infection	3
salbutamol	tension	3
salbutamol	discomfort	3
salbutamol	fatigue	4
salbutamol	irritability	4
salbutamol	flushing	4
salbutamol	hypokalaemia	2
salbutamol	pallor	4
salbutamol	rash	4
salbutamol	malaise	3
salbutamol	dyspepsia	4
salbutamol	abdominal pain	4
salbutamol	angioedema	1
salbutamol	nightmare	4
salbutamol	blood pressure increased	4
salbutamol	chest discomfort	4
salbutamol	dysuria	4
salbutamol	mood swings	4
salbutamol	hypotension	1
salbutamol	musculoskeletal discomfort	4
salbutamol	epistaxis	4
salbutamol	inflammation	4
latanoprost	bronchitis	4
latanoprost	dermatitis	3
latanoprost	hyperaemia	4
latanoprost	lacrimation increased	3
latanoprost	hepatic function abnormal	3
latanoprost	upper respiratory tract infection	4
latanoprost	conjunctivitis	4
latanoprost	urinary tract infection	4
latanoprost	sensation of foreign body	4
latanoprost	eczema	4
latanoprost	vision blurred	4
latanoprost	rash	3
latanoprost	eye pain	3
latanoprost	pruritus	4
glycerol.phenylbutyrate	asthenia	4
glycerol.phenylbutyrate	decreased appetite	4
glycerol.phenylbutyrate	flatulence	4
glycerol.phenylbutyrate	diarrhoea	5
glycerol.phenylbutyrate	vomiting	4
glycerol.phenylbutyrate	headache	5
glycerol.phenylbutyrate	dizziness	4
glycerol.phenylbutyrate	abdominal discomfort	4
glycerol.phenylbutyrate	nausea	4
glycerol.phenylbutyrate	fatigue	4
glycerol.phenylbutyrate	gastrointestinal pain	4
glycerol.phenylbutyrate	dyspepsia	4
glycerol.phenylbutyrate	abdominal pain	4
sunitinib	asthenia	4
sunitinib	decreased appetite	4
sunitinib	hyponatraemia	4
sunitinib	dermatitis	4
sunitinib	hypophosphataemia	4
sunitinib	blood potassium increased	4
sunitinib	diarrhoea	4
sunitinib	dyspnoea	4
sunitinib	adrenal insufficiency	4
sunitinib	blood glucose decreased	4
sunitinib	lipase increased	5
sunitinib	blood uric acid increased	5
sunitinib	neutropenia	4
sunitinib	lacrimation increased	4
sunitinib	dermatitis bullous	5
sunitinib	hypertension	4
sunitinib	blood glucose increased	4
sunitinib	vomiting	4
sunitinib	amylase increased	4
sunitinib	haemoglobin	4
sunitinib	bradycardia	4
sunitinib	blister	5
sunitinib	neuropathy peripheral	5
sunitinib	mucosal inflammation	4
sunitinib	dizziness	5
sunitinib	thrombocytopenia	4
sunitinib	periorbital oedema	4
sunitinib	back pain	4
sunitinib	hypothyroidism	4
sunitinib	nausea	4
sunitinib	fatigue	4
sunitinib	bone pain	4
sunitinib	gastrointestinal pain	4
sunitinib	hypokalaemia	4
sunitinib	anaemia	4
sunitinib	rash	4
sunitinib	hyperuricaemia	5
sunitinib	abdominal pain	4
sunitinib	haemorrhage	4
asenapine	asthenia	4
asenapine	somnolence	5
asenapine	alanine aminotransferase increased	4
asenapine	parkinsonism	4
asenapine	weight increased	5
asenapine	increased appetite	4
asenapine	dizziness	4
asenapine	dry mouth	4
asenapine	tremor	4
asenapine	fatigue	4
asenapine	hypoaesthesia oral	4
asenapine	akathisia	4
rizatriptan	disorientation	3
rizatriptan	asthenia	4
rizatriptan	decreased appetite	2
rizatriptan	gait disturbance	3
rizatriptan	tongue disorder	3
rizatriptan	peripheral coldness	3
rizatriptan	somnolence	4
rizatriptan	loss of consciousness	2
rizatriptan	paraesthesia	4
rizatriptan	constipation	3
rizatriptan	feeling abnormal	3
rizatriptan	osteoarthritis	3
rizatriptan	regurgitation	3
rizatriptan	pharyngitis	3
rizatriptan	anxiety	3
rizatriptan	hyperaesthesia	3
rizatriptan	dermatitis	3
rizatriptan	chest pain	4
rizatriptan	nasopharyngitis	2
rizatriptan	erythema	2
rizatriptan	hot flush	2
rizatriptan	parosmia	2
rizatriptan	syncope	2
rizatriptan	pollakiuria	3
rizatriptan	flatulence	3
rizatriptan	musculoskeletal stiffness	3
rizatriptan	urticaria	3
rizatriptan	sneezing	2
rizatriptan	hyperacusis	2
rizatriptan	polyuria	3
rizatriptan	menstrual disorder	3
rizatriptan	diarrhoea	4
rizatriptan	tachycardia	3
rizatriptan	palpitations	4
rizatriptan	dyspnoea	4
rizatriptan	yawning	3
rizatriptan	photophobia	2
rizatriptan	insomnia	3
rizatriptan	confusional state	3
rizatriptan	hiccups	2
rizatriptan	oedema	2
rizatriptan	thirst	3
rizatriptan	cough	2
rizatriptan	tongue oedema	3
rizatriptan	myalgia	3
rizatriptan	abdominal distension	3
rizatriptan	pain	4
rizatriptan	tinnitus	3
rizatriptan	increased appetite	2
rizatriptan	paralysis	2
rizatriptan	upper respiratory tract infection	3
rizatriptan	hypertension	3
rizatriptan	vertigo	3
rizatriptan	hyperhidrosis	3
rizatriptan	vomiting	4
rizatriptan	eye swelling	2
rizatriptan	dry throat	3
rizatriptan	bradycardia	3
rizatriptan	headache	4
rizatriptan	arrhythmia	3
rizatriptan	swelling	2
rizatriptan	gastritis	2
rizatriptan	body temperature increased	2
rizatriptan	dizziness	3
rizatriptan	hypoaesthesia	4
rizatriptan	dysarthria	3
rizatriptan	dysphagia	3
rizatriptan	memory impairment	3
rizatriptan	agitation	3
rizatriptan	muscular weakness	3
rizatriptan	photopsia	2
rizatriptan	urine output increased	3
rizatriptan	dry mouth	4
rizatriptan	rhinorrhoea	2
rizatriptan	dysphonia	2
rizatriptan	pharyngeal oedema	3
rizatriptan	nervousness	3
rizatriptan	muscle spasms	3
rizatriptan	vision blurred	3
rizatriptan	nausea	4
rizatriptan	shock	2
rizatriptan	tremor	4
rizatriptan	face oedema	3
rizatriptan	angina pectoris	2
rizatriptan	tension	3
rizatriptan	fatigue	4
rizatriptan	irritability	3
rizatriptan	flushing	4
rizatriptan	eye pruritus	2
rizatriptan	menopausal symptoms	2
rizatriptan	euphoric mood	4
rizatriptan	rash	3
rizatriptan	dyspepsia	3
rizatriptan	dysuria	2
rizatriptan	eructation	2
rizatriptan	nasal dryness	3
rizatriptan	photosensitivity reaction	2
rizatriptan	ataxia	3
rizatriptan	musculoskeletal discomfort	3
rizatriptan	tachypnoea	2
rizatriptan	epistaxis	3
rizatriptan	pruritus	3
risperidone	functional gastrointestinal disorder	3
risperidone	transient ischaemic attack	4
risperidone	mania	4
risperidone	eye disorder	4
risperidone	jaundice	2
risperidone	asthenia	4
risperidone	decreased appetite	4
risperidone	hypokinesia	4
